iter	Logloss	Accuracy
94	0.003116735845	1
95	0.0030674867	1
96	0.003033722634	1
97	0.003005570467	1
98	0.00300556713	1
99	0.002982156033	1
100	0.002852009684	1
101	0.002838372089	1
102	0.0028234033	1
103	0.002815907447	1
104	0.002703788629	1
105	0.002684671073	1
106	0.002621309322	1
107	0.002621305416	1
108	0.002621302839	1
109	0.002618096783	1
110	0.00253803388	1
111	0.002528301185	1
112	0.002528300224	1
113	0.002441078682	1
114	0.00243763793	1
115	0.002429784726	1
116	0.00239075869	1
117	0.002390758417	1
118	0.002388204001	1
119	0.002368526858	1
120	0.002353007962	1
121	0.002348993339	1
122	0.002280806568	1
123	0.00225012041	1
124	0.002248991533	1
125	0.002241827513	1
126	0.002241827513	1
127	0.002193611082	1
128	0.002193609796	1
129	0.00217056492	1
130	0.00217056492	1
131	0.002149522141	1
132	0.002134844253	1
133	0.002134839838	1
134	0.002134839712	1
135	0.002092757316	1
136	0.002092745816	1
137	0.00208374424	1
138	0.002083737581	1
139	0.002075246148	1
140	0.00207013825	1
141	0.002070131165	1
142	0.002070128631	1
143	0.002047387777	1
144	0.002031281631	1
145	0.002029160203	1
146	0.002009465105	1
147	0.002001705478	1
148	0.001955294864	1
149	0.001955294671	1
150	0.00193887549	1
151	0.001891376352	1
152	0.001891364439	1
153	0.001891358807	1
154	0.001891356036	1
155	0.001872845627	1
156	0.001861925414	1
157	0.001856685555	1
158	0.001852714683	1
159	0.001852710022	1
160	0.001852705498	1
161	0.001811931344	1
162	0.001769146743	1
163	0.001765658191	1
164	0.001765645379	1
165	0.001765636824	1
166	0.001754544028	1
167	0.001754544028	1
168	0.001754544028	1
169	0.001754541766	1
170	0.001754531841	1
171	0.001751448787	1
172	0.001751448312	1
173	0.001732095124	1
174	0.001732088267	1
175	0.001732075523	1
176	0.001732065698	1
177	0.001727810574	1
178	0.001727810574	1
179	0.001727810574	1
180	0.001721862581	1
181	0.001721860691	1
182	0.001721850659	1
183	0.001721844096	1
184	0.001721843471	1
185	0.001701644888	1
186	0.001701641714	1
187	0.001701638736	1
188	0.001701622748	1
189	0.001693645869	1
190	0.001686266888	1
191	0.001680249506	1
192	0.001680249078	1
193	0.001632244064	1
194	0.001630197714	1
195	0.001630197102	1
196	0.001630193993	1
197	0.001630193859	1
198	0.001630193661	1
199	0.001604509684	1
200	0.00159640212	1
201	0.001596400864	1
202	0.001583719622	1
203	0.001572250876	1
204	0.001572248515	1
205	0.00155629035	1
206	0.001555855883	1
207	0.001555855829	1
208	0.001555851008	1
209	0.00153310204	1
210	0.001533093714	1
211	0.001529052029	1
212	0.001508472015	1
213	0.001507494843	1
214	0.001507494127	1
215	0.001507493034	1
216	0.001496263828	1
217	0.001489305554	1
218	0.001489305349	1
219	0.001485368796	1
220	0.001477452796	1
221	0.001457243894	1
222	0.001457238539	1
223	0.001452745966	1
224	0.001452742946	1
225	0.001452736311	1
226	0.00145271987	1
227	0.001421540442	1
228	0.00137671829	1
229	0.001376715739	1
230	0.001362930759	1
231	0.001361938379	1
232	0.001361938137	1
233	0.001361931746	1
234	0.00136192569	1
235	0.00136192485	1
236	0.001352282736	1
237	0.001352282635	1
238	0.001316225098	1
239	0.001316213829	1
240	0.001316211914	1
241	0.001316211914	1
242	0.001298156471	1
243	0.001292883293	1
244	0.001292883184	1
245	0.001292849297	1
246	0.001285447915	1
247	0.001285447475	1
248	0.001280880117	1
249	0.001280878661	1
250	0.001280877816	1
251	0.001280877198	1
252	0.001272591815	1
253	0.00127259003	1
254	0.001261517948	1
255	0.001261515047	1
256	0.001255238181	1
257	0.001255237916	1
258	0.001255237916	1
259	0.001255236374	1
260	0.001255228989	1
261	0.001255228989	1
262	0.001255228989	1
263	0.001255223365	1
264	0.001246405214	1
265	0.001238522931	1
266	0.001238137903	1
267	0.001238137168	1
268	0.001237652688	1
269	0.00123764761	1
270	0.001225940741	1
271	0.001225938295	1
272	0.001224684066	1
273	0.001224680851	1
274	0.001188943335	1
275	0.001188936919	1
276	0.001183090542	1
277	0.001183085672	1
278	0.001183078924	1
279	0.001163460769	1
280	0.001163459843	1
281	0.001152230478	1
282	0.001152227476	1
283	0.00115222616	1
284	0.001152225243	1
285	0.001145895305	1
286	0.001145887813	1
287	0.00114588582	1
288	0.001144687661	1
289	0.001120552453	1
290	0.001120552453	1
291	0.00112054736	1
292	0.001120542999	1
293	0.001120542112	1
294	0.001120040086	1
295	0.001120039586	1
296	0.001120039586	1
297	0.001110308906	1
298	0.001110308526	1
299	0.001110302923	1
300	0.001107369769	1
301	0.001107355414	1
302	0.001098026717	1
303	0.001098013438	1
304	0.001098010884	1
305	0.001067225095	1
306	0.001067224138	1
307	0.001067221747	1
308	0.001067221174	1
309	0.001059356345	1
310	0.001059342442	1
311	0.001052863884	1
312	0.001052862973	1
313	0.001052860214	1
314	0.001052859167	1
315	0.001052853481	1
316	0.001052827485	1
317	0.001052825633	1
318	0.001044743872	1
319	0.001036795231	1
320	0.001029177791	1
321	0.001029174024	1
322	0.001029158849	1
323	0.001029157235	1
324	0.001021809909	1
325	0.001021806223	1
326	0.001016094456	1
327	0.001016081711	1
328	0.001010773129	1
329	0.00101077206	1
330	0.001010756501	1
331	0.001010749707	1
332	0.001009960409	1
333	0.001003280352	1
334	0.001003276641	1
335	0.001002507541	1
336	0.001000778228	1
337	0.001000769043	1
338	0.001000767968	1
339	0.001000018562	1
340	0.0009995224078	1
341	0.0009995218431	1
342	0.0009987933167	1
343	0.0009987777862	1
344	0.0009975985767	1
345	0.0009975863904	1
346	0.0009975799097	1
347	0.0009975783023	1
348	0.000991176862	1
349	0.0009911737606	1
350	0.0009911737606	1
351	0.0009911688881	1
352	0.000991168083	1
353	0.0009911643864	1
354	0.0009911612852	1
355	0.0009911528775	1
356	0.000990452396	1
357	0.0009897386894	1
358	0.0009890597146	1
359	0.0009890566329	1
360	0.0009890550923	1
361	0.0009890535518	1
362	0.0009890422142	1
363	0.0009890278213	1
364	0.0009883340114	1
365	0.000988326634	1
366	0.0009876425262	1
367	0.0009876351484	1
368	0.0009876320439	1
369	0.0009875930002	1
370	0.0009875859631	1
371	0.0009875844626	1
372	0.0009875724778	1
373	0.0009871432834	1
374	0.0009871417996	1
375	0.0009865006565	1
376	0.000985869856	1
377	0.0009852192586	1
378	0.0009846069604	1
379	0.0009846007424	1
380	0.0009839981246	1
381	0.0009839692888	1
382	0.0009839642191	1
383	0.0009839628385	1
384	0.0009833377186	1
385	0.000983335887	1
386	0.0009833249673	1
387	0.0009833187493	1
388	0.0009833087423	1
389	0.0009833050831	1
390	0.000982688503	1
391	0.000982688503	1
392	0.0009826835561	1
393	0.0009826762378	1
394	0.0009826481651	1
395	0.000982646208	1
396	0.0009826443786	1
397	0.0009826425483	1
398	0.0009826279292	1
399	0.0009826104615	1
400	0.0009820026242	1
401	0.0009819887446	1
402	0.0009814202548	1
403	0.000981413135	1
404	0.0009814105165	14405	0.0009814099155406406	0.000981409314407	407	0.00098084958408	0408	0.0009808482409	0.409	0.000980846410	0410	0.000980830411	0.0411	0.00098024412	0.00412	0.0009802413	0.002413	0.000980414	0.0020414	0.00098415	0.00204415	0.0009416	0.002042416	0.000417	0.0020413417	0.00418	0.00204131418	0.0419	0.002041311419	0.420	0.0020413109420	0421	0.00204130829421	422	0.002041308291422423	0.002040480161	42424	0.002040479497	14425	0.002040478644	1
426	0.002040477791	1
427	0.002040475081	1
428	0.002040469778	1
429	0.002040466344	1
430	0.002040466344	1
431	0.002040465682	1
432	0.002040465682	1
433	0.002040462977	1
434	0.002040459545	1
435	0.002040454804	1
436	0.002039652801	1
437	0.002039390734	1
438	0.00203938943	1
439	0.002039386623	1
440	0.002039375033	1
441	0.002039374707	1
442	0.002039371313	1
443	0.002038583593	1
444	0.00203780704	1
445	0.002037800312	1
446	0.002037800312	1
447	0.002037799472	1
448	0.002037792803	1
449	0.002037027252	1
450	0.002037000155	1
451	0.002036997935	1
452	0.002036996263	1
453	0.00203624151	1
454	0.002036234747	1
455	0.002035826042	1
456	0.002035819089	1
457	0.002035793157	1
458	0.00203579142	1
459	0.00203579142	1
460	0.002035789766	1
461	0.002035788029	1
462	0.002035786292	1
463	0.002035786292	1
464	0.002035786292	1
465	0.002035046316	1
466	0.002034395419	1
467	0.002034393683	1
468	0.002034393154	1
469	0.002034391419	1
470	0.002034377538	1
471	0.002034375895	1
472	0.002034372635	1
473	0.002034358762	1
474	0.002034357133	1
475	0.002034357133	1
476	0.0020343554	1
477	0.002034353667	1
478	0.002034351933	1
479	0.002033629365	1
480	0.002033322501	1
481	0.002032709795	1
482	0.002032685282	1
483	0.002032681821	1
484	0.00203205578	1
485	0.002031343271	1
486	0.00203065761	1
487	0.002030655188	1
488	0.002030615921	1
489	0.002030563299	1
490	0.002030556394	1
491	0.00203054949	1
492	0.002030546301	1
493	0.002030545899	1
494	0.002030542711	1
495	0.002030536336	1
496	0.002030529965	1
497	0.002030523598	1
498	0.002030516701	1
499	0.0020305159	1
500	0.002030509004	1
501	0.002029833571	1
502	0.002029818043	1
503	0.002029810273	1
504	0.002029124485	1
505	0.002029121041	1
506	0.002029120646	1
507	0.002029112958	1
508	0.002029109515	1
509	0.002029107936	1
510	0.002029095308	1
511	0.00202909372	1
512	0.002028418256	1
513	0.002027766205	1
514	0.002027754952	1
515	0.002027754952	1
516	0.002027754952	1
517	0.00202774745	1
518	0.002027744012	1
519	0.002027100739	1
520	0.002026535807	1
521	0.002026532494	1
522	0.002026532494	1
523	0.002026532494	1
524	0.002026532494	1
525	0.002026532494	1
526	0.002026520021	1
527	0.002026515893	1
528	0.002026509616	1
529	0.002026506504	1
530	0.002026491857	1
531	0.002025862849	1
532	0.002025848354	1
533	0.002025847448	1
534	0.002025226748	1
535	0.002025225464	1
536	0.002025211751	1
537	0.00202520558	1
538	0.002025198727	1
539	0.002025192562	1
540	0.002025188988	1
541	0.002025182139	1
542	0.002025160787	1
543	0.002024530359	1
544	0.002024523513	1
545	0.002024516668	1
546	0.002024516668	1
547	0.002023910403	1
548	0.002023910403	1
549	0.002023910155	1
550	0.002023910155	1
551	0.002023909772	1
552	0.002023909525	1
553	0.002023909306	1
554	0.002023906221	1
555	0.002023906221	1
556	0.002023906221	1
557	0.002023906221	1
558	0.002023900099	1
559	0.002023897016	1
560	0.002023893958	1
561	0.002023295457	1
562	0.002022785057	1
563	0.002022782016	1
564	0.002022782016	1
565	0.002022782016	1
566	0.002022781636	1
567	0.002022197149	1
568	0.002021619982	1
569	0.002021194365	1
570	0.002021194365	1
571	0.002020629673	1
572	0.002020628922	1
573	0.0020206221	1
574	0.002020620597	1
575	0.00202061459	1
576	0.002020607772	1
577	0.002020606068	1
578	0.002020606068	1
579	0.002020606068	1
580	0.002020249887	1
581	0.002020249887	1
582	0.002020249138	1
583	0.002020247519	1
584	0.002020244523	1
585	0.002020242633	1
586	0.002020242633	1
587	0.002020234552	1
588	0.002020232849	1
589	0.002019879606	1
590	0.002019379703	1
591	0.002019378209	1
592	0.002019376505	1
593	0.00201935746	1
594	0.002019355868	1
595	0.002019355868	1
596	0.002019355868	1
597	0.002019355868	1
598	0.002019354276	1
599	0.002019353531	1
600	0.002019351828	1
601	0.002019092071	1
602	0.002019091696	1
603	0.002019085363	1
604	0.002019083874	1
605	0.002019083501	1
606	0.002019077544	1
607	0.002019071591	1
608	0.002019068616	1
609	0.002019068616	1
610	0.002018678035	1
611	0.002018676551	1
612	0.002018676551	1
613	0.002018354195	1
614	0.002018352713	1
615	0.002018351155	1
616	0.002018344353	1
617	0.002018330751	1
618	0.002017798557	1
619	0.002017798231	1
620	0.002017796691	1
621	0.002017794993	1
622	0.002017793453	1
623	0.002017267701	1
624	0.002017266229	1
625	0.002017259437	1
626	0.002017259065	1
627	0.002017252275	1
628	0.002017246188	1
629	0.0020172394	1
630	0.002017237929	1
631	0.002017237187	1
632	0.002017230401	1
633	0.002017200276	1
634	0.002017196885	1
635	0.002017195417	1
636	0.002017192483	1
637	0.002017191015	1
638	0.002017190257	1
639	0.002017189498	1
640	0.002016712426	1
641	0.002016711673	1
642	0.002016711673	1
643	0.00201671078	1
644	0.00201670785	1
645	0.002016704459	1
646	0.002016697319	1
647	0.002016226226	1
648	0.002016223273	1
649	0.002016209713	1
650	0.002016208982	1
651	0.002016205593	1
652	0.002016204862	1
653	0.002016201474	1
654	0.002016198087	1
655	0.002016184538	1
656	0.002016183657	1
657	0.002016182926	1
658	0.002016182189	1
659	0.002016176345	1
660	0.00201617296	1
661	0.002016169575	1
662	0.002016166191	1
663	0.002016162807	1
664	0.002016159887	1
665	0.002015648992	1
666	0.00201564561	1
667	0.002015642228	1
668	0.002015630415	1
669	0.002015627481	1
670	0.002015626028	1
671	0.002015625301	1
672	0.002015622369	1
673	0.002015117668	1
674	0.002015117306	1
675	0.002015117306	1
676	0.002015114381	1
677	0.002014754576	1
678	0.002014751657	1
679	0.002014751657	1
680	0.002014749968	1
681	0.002014743044	1
682	0.002014686813	1
683	0.002014683895	1
684	0.002014682206	1
685	0.002014680761	1
686	0.002014679072	1
687	0.002014677384	1
688	0.002014671603	1
689	0.002014670145	1
690	0.00201465288	1
691	0.002014532329	1
692	0.00201451512	1
693	0.00201450162	1
694	0.00201450162	1
695	0.00201450162	1
696	0.00201450162	1
697	0.00201397834	1
698	0.002013758606	1
699	0.002013751856	1
700	0.002013748978	1
701	0.002013748978	1
702	0.002013399122	1
703	0.002013392375	1
704	0.002013378885	1
705	0.002013376014	1
706	0.002013374328	1
707	0.002013360847	1
708	0.002013354109	1
709	0.002013347372	1
710	0.002013345964	1
711	0.00201334428	1
712	0.002012997427	1
713	0.002012990693	1
714	0.002012989248	1
715	0.002012987804	1
716	0.002012986359	1
717	0.002012979628	1
718	0.002012502639	1
719	0.002012502639	1
720	0.002012502466	1
721	0.002012495738	1
722	0.002012489012	1
723	0.002012483492	1
724	0.002012480638	1
725	0.002012478966	1
726	0.002012007542	1
727	0.002012005861	1
728	0.002012005661	1
729	0.00201200398	1
730	0.0020120023	1
731	0.0020120023	1
732	0.0020120023	1
733	0.0020120023	1
734	0.002012002092	1
735	0.002012002092	1
736	0.002012002092	1
737	0.002012002092	1
738	0.00201200067	1
739	0.00201200067	1
740	0.002011998989	1
741	0.002011993531	1
742	0.00201199211	1
743	0.00201199043	1
744	0.002011989008	1
745	0.002011986165	1
746	0.002011983296	1
747	0.002011977835	1
748	0.002011977835	1
749	0.002011977118	1
750	0.002011975439	1
751	0.00201197376	1
752	0.002011473652	1
753	0.002011473652	1
754	0.002011473652	1
755	0.002011473652	1
756	0.002011471972	1
757	0.002011471972	1
758	0.002011009969	1
759	0.002010553213	1
760	0.002010539784	1
761	0.00201015039	1
762	0.002010148712	1
763	0.002010147034	1
764	0.002010146323	1
765	0.002010145665	1
766	0.002010143987	1
767	0.002010128272	1
768	0.002010126594	1
769	0.00200998287	1
770	0.002009981462	1
771	0.002009980807	1
772	0.00200997913	1
773	0.002009723077	1
774	0.002009717455	1
775	0.002009238261	1
776	0.002009236583	1
777	0.002009230912	1
778	0.002009022432	1
779	0.002009020755	1
780	0.002009019078	1
781	0.002008985988	1
782	0.002008984311	1
783	0.002008979173	1
784	0.002008976012	1
785	0.002008974336	1
786	0.002008972659	1
787	0.002008966339	1
788	0.002008965631	1
789	0.002008962829	1
790	0.002008962128	1
791	0.002008961486	1
792	0.002008959809	1
793	0.002008957009	1
794	0.002008955333	1
795	0.002008952533	1
796	0.002008949732	1
797	0.002008948057	1
798	0.002008946644	1
799	0.002008693112	1
800	0.00200868976	1
801	0.002008688348	1
802	0.002008686672	1
803	0.002008685972	1
804	0.002008680863	1
805	0.002008680863	1
806	0.002008680863	1
807	0.00200868051	1
808	0.002008673808	1
809	0.002008673808	1
810	0.00200866361	1
811	0.002008660023	1
812	0.002008653325	1
813	0.002008650505	1
814	0.002008350388	1
815	0.00200834969	1
816	0.002008342073	1
817	0.002008340664	1
818	0.00200833503	1
819	0.002008333478	1
820	0.002008122894	1
821	0.002008122894	1
822	0.002008122198	1
823	0.002008118849	1
824	0.002008115752	1
825	0.002008112964	1
826	0.002007742588	1
827	0.002007346131	1
828	0.002007339434	1
829	0.002007339434	1
830	0.002007339434	1
831	0.002007339434	1
832	0.002007339434	1
833	0.002007338739	1
834	0.002006974363	1
835	0.00200696712	1
836	0.002006966426	1
837	0.002006963625	1
838	0.002006963625	1
839	0.002006963007	1
840	0.002006962313	1
841	0.002006822279	1
842	0.002006822279	1
843	0.002006822279	1
844	0.002006572534	1
845	0.00200655915	1
846	0.00200655915	1
847	0.002006436894	1
848	0.002006436202	1
849	0.002006436202	1
850	0.002006436202	1
851	0.002006428967	1
852	0.002006422279	1
853	0.002006420881	1
854	0.002006416002	1
855	0.002006240818	1
856	0.002006240126	1
857	0.002006239434	1
858	0.002006232205	1
859	0.002006225521	1
860	0.002006225521	1
861	0.002006222505	1
862	0.002006221813	1
863	0.002006221122	1
864	0.00200613175	1
865	0.002006125067	1
866	0.002006124375	1
867	0.002006116456	1
868	0.002006105225	1
869	0.002006102435	1
870	0.002006102435	1
871	0.002005970901	1
872	0.002005968112	1
873	0.00200596089	1
874	0.002005953671	1
875	0.00200579104	1
876	0.002005787114	1
877	0.002005779898	1
878	0.002005779208	1
879	0.002005627643	1
880	0.002005622131	1
881	0.002005273033	1
882	0.002005267529	1
883	0.00200526032	1
884	0.00200525913	1
885	0.002005257347	1
886	0.002004911525	1
887	0.002004910838	1
888	0.002004902941	1
889	0.002004505331	1
890	0.002004502594	1
891	0.002004494851	1
892	0.00200410149	1
893	0.002004097933	1
894	0.002004094065	1
895	0.002004092684	1
896	0.002004089955	1
897	0.002004089955	1
898	0.002004086045	1
899	0.002004084665	1
900	0.002004077553	1
901	0.002004077553	1
902	0.002004076188	1
903	0.002004070729	1
904	0.002003735463	1
905	0.002003735463	1
906	0.002003731525	1
907	0.002003731525	1
908	0.002003729578	1
909	0.002003728218	1
910	0.002003725467	1
911	0.002003298218	1
912	0.002003295498	1
913	0.00200329355	1
914	0.002002963791	1
915	0.002002958305	1
916	0.002002955591	1
917	0.002002955591	1
918	0.002002952038	1
919	0.002002950243	1
920	0.002002948799	1
921	0.002002948799	1
922	0.002002941695	1
923	0.002002940565	1
924	0.002002561286	1
925	0.002002561286	1
926	0.002002441312	1
927	0.002002066743	1
928	0.002001938485	1
929	0.002001934936	1
930	0.00200193466	1
931	0.002001931112	1
932	0.002001841789	1
933	0.002001836328	1
934	0.002001825329	1
935	0.002001822603	1
936	0.002001819877	1
937	0.002001805544	1
938	0.002001803772	1
939	0.002001666915	1
940	0.002001663031	1
941	0.002001655176	1
942	0.002001650792	1
943	0.002001645406	1
944	0.002001642717	1
945	0.002001637336	1
946	0.002001633484	1
947	0.002001628113	1
948	0.002001612713	1
949	0.002001598559	1
950	0.002001594984	1
951	0.002001589318	1
952	0.002001587962	1
953	0.002001586193	1
954	0.002001583512	1
955	0.002001580832	1
956	0.002001214107	1
957	0.002001211429	1
958	0.002001203656	1
959	0.002001203114	1
960	0.00200089055	1
961	0.00200089055	1
962	0.002000580769	1
963	0.00200056665	1
964	0.002000563084	1
965	0.002000298239	1
966	0.002000297178	1
967	0.002000296512	1
968	0.002000165167	1
969	0.002000151062	1
970	0.002000151062	1
971	0.002000150397	1
972	0.002000146562	1
973	0.002000141243	1
974	0.002000140579	1
975	0.002000133531	1
976	0.002000129624	1
977	0.002000127686	1
978	0.002000127158	1
979	0.00200012522	1
980	0.00200012522	1
981	0.00200012522	1
982	0.002000124548	1
983	0.002000119227	1
984	0.001999815751	1
985	0.001999813972	1
986	0.001999811316	1
987	0.001999810792	1
988	0.001999808137	1
989	0.00199980576	1
990	0.001999801857	1
991	0.001999796288	1
992	0.001999795626	1
993	0.001999795626	1
994	0.001999791724	1
995	0.001999786363	1
996	0.001999441968	1
997	0.00199943929	1
998	0.001999435128	1
999	0.001999427407	1
8200363	1
998	0.001088196894	1
999	0.001087267155	1
001320626014	1
991	0.00132060629	1
992	0.00132060629	1
993	0.001318999659	1
994	0.001318994528	1
995	0.00131898668	1
996	0.001317493119	1
997	0.001317490101	1
998	0.00131748994	1
999	0.001316033773	1

998	0.001261761978	1
999	0.001261761443	1
1
993	0.00104277965	1
994	0.00104277591	1
995	0.00104277473	1
996	0.001042739921	1
997	0.001042731958	1
998	0.001042699829	1
999	0.001042699682	1
38645078	1
998	0.001438642498	1
999	0.001438640189	1
822	1
995	0.0009429454794	1
996	0.0009429029577	1
997	0.0009428891517	1
998	0.0009427678274	1
999	0.0009426775729	1
	99996	0.0008702774993997997	0.000870276778998	998	0.00087027606999	0999	0.0008702759616	1
41606	1
962	0.0009670741606	1
963	0.0009670727765	1
964	0.0009670718402	1
965	0.0009670718402	1
966	0.0009670699047	1
967	0.0009670692065	1
968	0.0009670691067	1
969	0.0009670684243	1
970	0.0009670664889	1
971	0.0009670664889	1
972	0.0009670657908	1
973	0.0009670657908	1
974	0.0009670644067	1
975	0.0009670624713	1
976	0.0009670624713	1
977	0.0009670617732	1
978	0.0009670610909	1
979	0.0009670610909	1
980	0.0009670596309	1
981	0.0009670587591	1
982	0.000967057375	1
983	0.0009670566928	1
984	0.0009670563278	1
985	0.0009670549438	1
986	0.0009670511994	1
987	0.0009670511994	1
988	0.0009670505171	1
989	0.0009670503324	1
990	0.000967049594	1
991	0.0009670489117	1
992	0.0009670489117	1
993	0.0009670485126	1
994	0.0009670471286	1
995	0.0009670467637	1
996	0.0009670467637	1
997	0.0009670466639	1
998	0.0009670438726	1
999	0.0009670436732	1
