iter	Logloss	Accuracy
483	0.0009755730782	1
484	0.0009708143279	1
485	0.0009708071946	1
486	0.0009708051549	1
487	0.0009708043531	1
488	0.0009708025408	1
489	0.0009707952915	1
490	0.0009707933252	1
491	0.0009676500487	1
492	0.0009676490271	1
493	0.0009676490271	1
494	0.0009630344384	1
495	0.0009585660194	1
496	0.0009585628665	1
497	0.0009568045929	1
498	0.00095680075	1
499	0.0009536078398	1
500	0.0009492693612	1
501	0.0009492693612	1
502	0.0009476179127	1
503	0.0009476160426	1
504	0.0009476144521	1
505	0.0009476144521	1
506	0.0009476144521	1
507	0.0009446490961	1
508	0.0009446454365	1
509	0.000944644506	1
510	0.0009404250535	1
511	0.0009404250535	1
512	0.0009404241444	1
513	0.0009404225827	1
514	0.0009363337832	1
515	0.0009363337832	1
516	0.0009363307749	1
517	0.0009363303193	1
518	0.0009363288152	1
519	0.0009363288152	1
520	0.0009363288152	1
521	0.0009363288152	1
522	0.0009363288152	1
523	0.0009363273112	1
524	0.000936325547	1
525	0.0009363240431	1
526	0.0009363222791	1
527	0.0009363207752	1
528	0.0009363190115	1
529	0.0009363190115	1
530	0.0009363175077	1
531	0.000936316613	1
532	0.0009363161575	1
533	0.0009363159383	1
534	0.0009363159383	1
535	0.0009363144344	1
536	0.0009363129307	1
537	0.0009363114269	1
538	0.0009363105323	1
539	0.0009363105323	1
540	0.0009363087689	1
541	0.0009363087689	1
542	0.0009363078743	1
543	0.0009363078743	1
544	0.0009363078743	1
545	0.0009363069798	1
546	0.0009363069798	1
547	0.0009363065243	1
548	0.0009363047611	1
549	0.0009363043142	1
550	0.0009363043142	1
551	0.0009363038588	1
552	0.0009363023552	1
553	0.0009363014606	1
554	0.0009363010052	1
555	0.0009363010052	1
556	0.0009362995016	1
557	0.000936298026	1
558	0.0009362965224	1
559	0.0009362950189	1
560	0.0009362932561	1
561	0.0009362903051	1
562	0.0009362903051	1
563	0.0009334938814	1
564	0.0009334929624	1
565	0.0009334920434	1
566	0.0009334920434	1
567	0.0009334860173	1
568	0.0009334860173	1
569	0.0009334801052	1
570	0.0009334782677	1
571	0.0009334764303	1
572	0.0009309812115	1
573	0.0009270008091	1
574	0.000924585094	1
575	0.0009245832678	1
576	0.0009245814419	1
577	0.0009245814419	1
578	0.0009245797221	1
579	0.0009245797221	1
580	0.0009245778964	1
581	0.0009245720746	1
582	0.0009245720746	1
583	0.0009245711619	1
584	0.0009245702493	1
585	0.0009245693367	1
586	0.0009245676173	1
587	0.0009245676173	1
588	0.0009245676173	1
589	0.0009245676173	1
590	0.0009219605229	1
591	0.0009219605229	1
592	0.0009219605229	1
593	0.0009219602928	1
594	0.0009219596188	1
595	0.0009219589448	1
596	0.0009219589448	1
597	0.0009219584848	1
598	0.0009219584848	1
599	0.0009219576323	1
600	0.0009219576323	1
601	0.0009219576323	1
602	0.0009219560737	1
603	0.0009219560737	1
604	0.0009219560737	1
605	0.0009219560737	1
606	0.0009219560737	1
607	0.000921953378	1
608	0.0009219531479	1
609	0.0009219497383	1
610	0.0009219490645	1
611	0.0009219488344	1
612	0.0009219488344	1
613	0.0009219461391	1
614	0.0009219461391	1
615	0.000921943444	1
616	0.0009219427703	1
617	0.0009219427703	1
618	0.0009219425402	1
619	0.0009219420801	1
620	0.0009219420801	1
621	0.0009219416201	1
622	0.0009219416201	1
623	0.0009219409464	1
624	0.0009219409464	1
625	0.0009219409464	1
626	0.0009219407163	1
627	0.0009219400426	1
628	0.0009219395826	1
629	0.0009219391225	1
630	0.0009219391225	1
631	0.0009219391225	1
632	0.0009219391225	1
633	0.0009219391225	1
634	0.0009219388925	1
635	0.0009219382188	1
636	0.0009219382188	1
637	0.0009219348101	1
638	0.0009219345801	1
639	0.0009219339064	1
640	0.0009219339064	1
641	0.0009219330543	1
642	0.0009219328243	1
643	0.0009219321507	1
644	0.0009219316907	1
645	0.000921931017	1
646	0.000921930165	1
647	0.000921930165	1
648	0.000921930165	1
649	0.000921929705	1
650	0.000921928785	1
651	0.000921928325	1
652	0.000921928325	1
653	0.000921928325	1
654	0.000921928325	1
655	0.0009219280951	1
656	0.0009219280951	1
657	0.0009219280951	1
658	0.0009219280951	1
659	0.0009219278651	1
660	0.0009219271915	1
661	0.0009219262717	1
662	0.0009219235774	1
663	0.0009219235774	1
664	0.0009219235774	1
665	0.0009219235774	1
666	0.0009219229039	1
667	0.0009219222304	1
668	0.0009219220004	1
669	0.0009219217705	1
670	0.000921921097	1
671	0.0009219206371	1
672	0.0009219204071	1
673	0.0009219204071	1
674	0.0009219204071	1
675	0.0009219204071	1
676	0.0009219204071	1
677	0.0009219204071	1
678	0.0009219204071	1
679	0.0009219204071	1
680	0.0009219204071	1
681	0.0009219177132	1
682	0.0009219172533	1
683	0.0009219172533	1
684	0.0009219172533	1
685	0.0009219167935	1
686	0.0009219163336	1
687	0.0009219097137	1
688	0.0009219092539	1
689	0.0009219065605	1
690	0.0009219058872	1
691	0.0009219058872	1
692	0.0009219058872	1
693	0.0009219058872	1
694	0.0009219056573	1
695	0.0009219022504	1
696	0.0009219022504	1
697	0.0009219022504	1
698	0.0009219022504	1
699	0.0009219015772	1
700	0.0009218988843	1
701	0.0009218988843	1
702	0.0009218988843	1
703	0.0009218984245	1
704	0.0009218984245	1
705	0.0009218984245	1
706	0.0009218975729	1
707	0.0009218971131	1
708	0.0009218968831	1
709	0.0009218966532	1
710	0.0009218966532	1
711	0.0009218966532	1
712	0.0009218966532	1
713	0.0009218966532	1
714	0.0009218959801	1
715	0.0009218925738	1
716	0.0009218925738	1
717	0.0009218925738	1
718	0.000921892114	1
719	0.000921892114	1
720	0.000921892114	1
721	0.0009218914409	1
722	0.0009218880348	1
723	0.0009218880348	1
724	0.0009218880348	1
725	0.000921884629	1
726	0.0009218841692	1
727	0.0009218837094	1
728	0.0009218832497	1
729	0.0009218823302	1
730	0.0009218821003	1
731	0.0009218814273	1
732	0.0009218809676	1
733	0.0009218805079	1
734	0.0009218800482	1
735	0.0009218795885	1
736	0.0009218777499	1
737	0.0009218743443	1
738	0.0009218736714	1
739	0.00092187282	1
740	0.0009218719687	1
741	0.0009218717389	1
742	0.0009218699005	1
743	0.0009218696707	1
744	0.0009218630557	1
745	0.0009218630557	1
746	0.0009218623829	1
747	0.0009218623829	1
748	0.0009218557689	1
749	0.0009218555391	1
750	0.0009218555391	1
751	0.0009218553094	1
752	0.0009218548498	1
753	0.0009218548498	1
754	0.0009218539307	1
755	0.0009218534712	1
756	0.0009218534712	1
757	0.0009218527985	1
758	0.000921852339	1
759	0.000921851488	1
760	0.000921851488	1
761	0.000921850569	1
762	0.0009218503393	1
763	0.0009218503393	1
764	0.0009218498798	1
765	0.0009218498798	1
766	0.0009218498798	1
767	0.0009218494204	1
768	0.0009218491907	1
769	0.000921848518	1
770	0.000921848518	1
771	0.000921848518	1
772	0.0009218475991	1
773	0.0009218471397	1
774	0.0009218464671	1
775	0.0009218398544	1
776	0.000921839395	1
777	0.000921839395	1
778	0.000921839395	1
779	0.0009218391653	1
780	0.0009218384928	1
781	0.0009218380334	1
782	0.0009218380334	1
783	0.0009218380334	1
784	0.000921837574	1
785	0.0009218366553	1
786	0.000921836196	1
787	0.0009218355235	1
788	0.0009218346049	1
789	0.0009218341456	1
790	0.0009218332947	1
791	0.0009218323762	1
792	0.0009218323762	1
793	0.0009218319169	1
794	0.0009218309985	1
795	0.0009218309985	1
796	0.0009218300801	1
797	0.0009218300801	1
798	0.0009218294076	1
799	0.0009218289484	1
800	0.0009218284892	1
801	0.0009218276384	1
802	0.0009218267201	1
803	0.0009218267201	1
804	0.0009218258018	1
805	0.0009218258018	1
806	0.0009218251293	1
807	0.0009218246703	1
808	0.0009218239978	1
809	0.0009218239978	1
810	0.0009218239978	1
811	0.0009218230796	1
812	0.0009218230796	1
813	0.0009218224071	1
814	0.0009218217347	1
815	0.0009218208166	1
816	0.0009218208166	1
817	0.0009218203575	1
818	0.0009218195067	1
819	0.0009218185887	1
820	0.0009218177379	1
821	0.0009218177379	1
822	0.0009218170655	1
823	0.0009218161475	1
824	0.0009218161475	1
825	0.0009218161475	1
826	0.0009218161475	1
827	0.0009218124759	1
828	0.0009218124759	1
829	0.0009218124759	1
830	0.0009218124759	1
831	0.0009218124759	1
832	0.0009218118035	1
833	0.0009218109527	1
834	0.000921810035	1
835	0.0009218091843	1
836	0.0009218087254	1
837	0.0009218082666	1
838	0.0009218053494	1
839	0.0009218044986	1
840	0.000921803581	1
841	0.000921801746	1
842	0.000921801746	1
843	0.0009218010736	1
844	0.000921797404	1
845	0.0009217937353	1
846	0.0009217937353	1
847	0.0009217937353	1
848	0.0009217900674	1
849	0.0009217864003	1
850	0.0009217864003	1
851	0.0009217864003	1
852	0.0009217864003	1
853	0.0009217864003	1
854	0.0009217864003	1
855	0.0009217864003	1
856	0.0009217845672	1
857	0.0009217838948	1
858	0.0009217820618	1
859	0.0009217820618	1
860	0.0009217820618	1
861	0.0009217820618	1
862	0.0009217820618	1
863	0.0009217820618	1
864	0.0009217811455	1
865	0.0009217811455	1
866	0.0009217793128	1
867	0.0009217793128	1
868	0.0009217793128	1
869	0.0009217793128	1
870	0.0009217793128	1
871	0.0009217793128	1
872	0.0009217788547	1
873	0.0009217770223	1
874	0.0009217770223	1
875	0.0009217770223	1
876	0.0009217761063	1
877	0.0009217761063	1
878	0.0009217754339	1
879	0.0009217754339	1
880	0.0009217736018	1
881	0.0009217719491	1
882	0.0009217714911	1
883	0.0009217698385	1
884	0.0009217680067	1
885	0.0009217673343	1
886	0.0009217664837	1
887	0.0009217658113	1
888	0.0009217658113	1
889	0.0009217639797	1
890	0.0009217635219	1
891	0.0009217635219	1
892	0.000921763064	1
893	0.000921763064	1
894	0.0009217626062	1
895	0.0009217609537	1
896	0.0009217591224	1
897	0.0009217572914	1
898	0.0009217554606	1
899	0.0009217521556	1
900	0.000921750325	1
901	0.0009217484946	1
902	0.0009217451899	1
903	0.0009217433597	1
904	0.0009217415297	1
905	0.0009217408575	1
906	0.0009217390277	1
907	0.0009217390277	1
908	0.0009217371981	1
909	0.0009217371981	1
910	0.0009217371981	1
911	0.0009217371981	1
912	0.0009217353688	1
913	0.0009217353688	1
914	0.0009217353688	1
915	0.0009217353688	1
916	0.0009217353688	1
917	0.0009217353688	1
918	0.0009217344542	1
919	0.0009217335396	1
920	0.0009217328674	1
921	0.0009217320169	1
922	0.0009217311024	1
923	0.0009217304302	1
924	0.0009217295158	1
925	0.0009217280871	1
926	0.0009217276299	1
927	0.0009217276299	1
928	0.0009217276299	1
929	0.0009217267156	1
930	0.0009217238	1
931	0.0009217228857	1
932	0.0009217228857	1
933	0.0009217222135	1
934	0.0009217222135	1
935	0.0009217215414	1
936	0.0009217215414	1
937	0.0009217206908	1
938	0.0009217198404	1
939	0.0009217198404	1
940	0.0009217191682	1
941	0.0009217191682	1
942	0.000921718254	1
943	0.0009217175819	1
944	0.0009217169098	1
945	0.0009217169098	1
946	0.0009217160593	1
947	0.0009217160593	1
948	0.0009217151451	1
949	0.000921714231	1
950	0.0009217135589	1
951	0.0009217135589	1
952	0.0009217135589	1
953	0.0009217126449	1
954	0.0009217089889	1
955	0.0009217083169	1
956	0.0009217083169	1
957	0.0009217083169	1
958	0.0009217083169	1
959	0.0009217076448	1
960	0.0009217076448	1
961	0.000921706731	1
962	0.000921706731	1
963	0.000921706731	1
964	0.000921706731	1
965	0.000921706731	1
966	0.000921706731	1
967	0.0009217058172	1
968	0.0009217049035	1
969	0.0009217049035	1
970	0.0009217039898	1
971	0.0009217039898	1
972	0.0009217033178	1
973	0.0009217026457	1
974	0.0009217009938	1
975	0.0009217003217	1
976	0.0009217003217	1
977	0.0009216994714	1
978	0.0009216994714	1
979	0.0009216994714	1
980	0.0009216994714	1
981	0.0009216994714	1
982	0.0009216985578	1
983	0.0009216871308	1
984	0.0009216862174	1
985	0.0009216845655	1
986	0.0009216838935	1
987	0.0009216822417	1
988	0.0009216813283	1
989	0.0009216806563	1
990	0.000921668998	1
991	0.000921668998	1
992	0.0009216681477	1
993	0.0009216644948	1
994	0.0009216631509	1
995	0.0009216594988	1
996	0.0009216588269	1
997	0.0009216471711	1
998	0.0009216464992	1
999	0.0009216428483	1
